customer_id,age,annual_income,employment_years,credit_score,debt_ratio,missed_payments_12m,loan_amount,interest_rate,prior_default,home_ownership,purpose,region,channel,application_month,default
CUST-00244,47,86384.55,1.6,707,0.385,1,14766.6,5.19,0,RENT,medical,south,web,5,0
CUST-00245,58,81061.17,1.9,662,0.275,2,12985.87,7.08,0,MORTGAGE,debt_consolidation,north,branch,8,0
CUST-00246,44,80682.3,,648,0.395,2,17209.58,8.79,0,MORTGAGE,debt_consolidation,south,partner,10,0
CUST-00247,30,52014.73,3.8,553,,1,20336.17,10.32,0,OWN,debt_consolidation,south,web,10,1
CUST-00248,30,102259.75,4.1,678,0.274,0,20440.94,7.04,0,RENT,vehicle,south,partner,2,0
CUST-00249,35,65368.87,2.0,744,0.247,1,23880.72,4.22,0,RENT,debt_consolidation,north,web,2,0
CUST-00250,56,49814.0,10.4,650,0.132,0,32992.9,5.49,0,RENT,medical,south,mobile,10,1
CUST-00251,36,41152.25,14.5,694,0.455,0,11135.59,9.96,1,OWN,medical,east,mobile,3,0
CUST-00252,40,57257.04,11.6,653,0.261,1,22390.38,5.11,0,RENT,small_business,south,web,12,0
CUST-00253,41,47819.71,6.8,627,0.142,4,20890.91,8.56,0,RENT,debt_consolidation,east,web,12,0
CUST-00254,43,63301.88,6.6,661,0.175,1,23515.45,6.22,0,MORTGAGE,debt_consolidation,west,mobile,7,0
CUST-00255,56,65623.31,9.4,680,0.495,1,12411.75,8.92,1,OWN,medical,west,web,12,0
CUST-00256,50,74999.06,6.0,674,0.78,0,31268.25,10.96,0,OWN,home_improvement,north,mobile,3,0
CUST-00257,40,35692.26,12.2,561,0.138,1,9131.68,6.98,0,MORTGAGE,vehicle,south,partner,1,0
CUST-00258,41,52814.44,10.6,560,0.612,1,19117.95,9.82,0,RENT,education,west,web,7,0
CUST-00259,45,42119.12,13.7,706,0.152,0,10542.27,4.92,0,MORTGAGE,vehicle,east,web,3,0
CUST-00260,37,36896.92,11.7,647,0.231,1,14241.3,6.24,0,RENT,debt_consolidation,south,mobile,7,0
CUST-00261,47,160506.89,4.6,686,0.55,0,14716.2,7.22,0,MORTGAGE,debt_consolidation,north,branch,11,0
CUST-00262,51,54303.92,18.9,690,0.373,1,26506.58,8.29,0,RENT,education,west,mobile,6,0
CUST-00263,64,33899.63,4.1,728,0.353,2,15145.9,6.87,0,MORTGAGE,small_business,north,branch,6,0
CUST-00264,50,49816.17,12.1,771,0.208,0,45139.15,5.44,0,MORTGAGE,debt_consolidation,north,partner,11,0
CUST-00265,34,36457.69,12.6,573,0.104,0,30126.14,7.03,0,RENT,vehicle,east,mobile,1,0
CUST-00266,36,48848.84,12.6,560,0.52,0,10756.09,10.36,0,MORTGAGE,education,north,web,4,1
CUST-00267,25,120149.2,4.7,647,0.277,1,8684.68,6.48,0,OTHER,home_improvement,west,partner,1,0
CUST-00268,47,41082.28,5.0,659,0.248,0,17190.78,5.7,0,MORTGAGE,medical,south,mobile,1,0
CUST-00269,37,55220.28,2.0,577,0.494,0,19564.75,10.27,1,MORTGAGE,vehicle,north,mobile,2,0
CUST-00270,33,118160.06,12.6,691,0.671,0,31698.64,8.37,0,RENT,debt_consolidation,east,web,8,0
CUST-00271,54,42460.02,,677,0.237,2,9782.99,6.64,0,RENT,medical,south,web,11,0
CUST-00272,39,62567.81,4.5,630,0.473,3,40772.62,10.56,0,RENT,debt_consolidation,east,web,4,0
CUST-00273,34,49654.48,8.9,711,0.458,0,20413.84,6.85,0,MORTGAGE,debt_consolidation,north,web,7,0
CUST-00274,30,84604.48,8.2,564,0.4,2,31621.48,10.21,0,OWN,debt_consolidation,west,web,8,0
CUST-00275,34,47277.97,15.7,600,0.4,0,13821.77,8.77,0,MORTGAGE,debt_consolidation,west,branch,7,0
CUST-00276,50,110720.47,9.5,738,0.765,0,19121.31,8.44,1,MORTGAGE,education,east,mobile,7,0
CUST-00277,41,159822.67,21.4,614,0.469,1,11856.89,9.51,0,OWN,debt_consolidation,south,mobile,2,0
CUST-00278,52,37377.93,0.8,582,0.171,1,34537.17,8.12,0,RENT,home_improvement,north,branch,9,1
CUST-00279,34,50354.17,2.8,551,0.303,2,6374.48,10.08,0,OTHER,debt_consolidation,north,branch,6,0
CUST-00280,31,45802.92,12.7,683,0.108,1,11835.6,6.22,0,MORTGAGE,debt_consolidation,east,branch,4,0
CUST-00281,38,58273.43,8.5,778,0.08,0,19298.13,3.5,0,RENT,debt_consolidation,east,mobile,12,0
CUST-00282,23,84328.99,0.9,763,0.113,0,24517.64,4.27,0,MORTGAGE,vehicle,north,web,8,0
CUST-00283,53,95313.16,2.2,695,0.577,0,45807.07,8.23,0,MORTGAGE,debt_consolidation,south,branch,8,0
CUST-00284,43,33226.21,10.7,642,0.354,0,7897.31,8.89,0,RENT,home_improvement,north,mobile,8,0
CUST-00285,40,57435.04,6.7,709,0.226,2,5829.68,5.57,0,OWN,education,north,mobile,1,0
CUST-00286,35,87691.2,6.2,668,0.089,1,24938.43,6.44,0,RENT,education,north,mobile,4,0
CUST-00287,37,118887.39,11.1,568,0.167,2,38924.3,7.53,0,MORTGAGE,vehicle,east,branch,9,0
CUST-00288,25,51563.48,6.1,569,0.084,1,19550.02,6.7,0,RENT,vehicle,south,branch,1,0
CUST-00289,36,44431.06,17.5,723,0.295,0,38786.73,8.52,1,MORTGAGE,vehicle,north,web,11,0
CUST-00290,43,34376.85,9.8,758,0.258,1,6311.17,3.5,0,MORTGAGE,debt_consolidation,north,branch,4,0
CUST-00291,27,70051.15,9.0,606,0.146,0,44559.86,4.82,0,MORTGAGE,vehicle,west,web,2,0
CUST-00292,29,84219.45,6.2,666,0.162,1,11961.48,5.71,0,MORTGAGE,vehicle,north,branch,4,0
CUST-00293,38,66436.56,8.6,659,0.272,1,10271.25,6.99,0,RENT,debt_consolidation,west,branch,9,0
CUST-00294,24,128001.38,,590,0.406,1,8423.79,9.91,0,RENT,debt_consolidation,south,branch,2,1
CUST-00295,34,101109.23,5.4,555,0.17,0,6806.49,6.24,0,MORTGAGE,debt_consolidation,west,mobile,8,0
CUST-00296,50,82480.21,6.0,589,0.633,0,49844.68,10.4,0,MORTGAGE,vehicle,east,web,3,0
CUST-00297,27,39586.1,,730,0.171,0,6947.23,5.03,0,MORTGAGE,debt_consolidation,south,branch,12,0
CUST-00298,48,68689.67,11.0,711,0.461,1,59022.91,6.89,0,OWN,education,north,web,5,0
CUST-00299,24,74276.88,6.0,562,0.224,0,52325.3,6.99,0,OWN,education,west,mobile,2,1
CUST-00300,43,52106.89,,794,0.203,1,32149.91,3.93,0,OWN,debt_consolidation,east,partner,7,0
CUST-00301,33,74871.89,10.2,651,0.377,0,13823.24,9.19,1,MORTGAGE,home_improvement,east,web,8,0
CUST-00302,42,159923.53,7.2,566,0.537,0,11321.89,9.75,0,MORTGAGE,home_improvement,south,web,2,1
CUST-00303,42,57355.4,,755,0.481,0,5479.02,5.37,0,MORTGAGE,debt_consolidation,south,web,6,0
CUST-00304,36,25273.57,2.2,749,0.373,0,12809.06,4.82,0,RENT,home_improvement,west,mobile,5,0
CUST-00305,30,88212.75,6.7,518,0.173,0,44180.96,6.51,0,OWN,vehicle,west,partner,6,0
CUST-00306,52,108726.15,,756,0.68,1,22130.87,7.69,1,RENT,medical,west,partner,6,0
CUST-00307,41,153140.88,2.1,662,0.419,3,38204.43,8.56,0,RENT,debt_consolidation,south,web,5,0
CUST-00308,34,65430.92,6.5,616,0.278,0,20949.09,6.92,0,RENT,home_improvement,east,web,4,0
CUST-00309,41,88957.47,7.8,672,0.481,1,16507.31,7.2,0,,vehicle,west,web,7,0
CUST-00310,39,54031.47,21.0,538,0.207,0,8305.68,8.48,0,RENT,vehicle,west,branch,3,0
CUST-00311,26,48660.87,5.3,592,0.415,0,14459.71,8.34,0,OWN,debt_consolidation,east,branch,10,0
CUST-00312,36,71509.78,8.0,801,0.049,0,53794.1,3.5,0,RENT,vehicle,north,web,9,0
CUST-00313,42,42848.07,7.3,777,0.169,2,42148.24,4.83,0,MORTGAGE,home_improvement,north,web,10,0
CUST-00314,47,79530.04,13.1,714,0.551,2,7611.37,8.02,0,MORTGAGE,vehicle,south,web,5,1
CUST-00315,47,58755.99,11.1,760,0.67,2,12390.45,6.92,0,RENT,medical,east,web,6,0
CUST-00316,47,104073.52,5.1,782,0.119,1,26161.78,3.5,0,RENT,small_business,south,web,7,0
CUST-00317,29,136303.75,11.0,635,0.706,1,36188.32,9.85,0,MORTGAGE,debt_consolidation,west,partner,4,0
CUST-00318,27,71653.47,4.6,598,0.499,1,6763.81,10.9,1,RENT,vehicle,north,mobile,7,1
CUST-00319,53,26193.59,6.6,708,0.408,0,65398.92,8.48,1,MORTGAGE,small_business,west,branch,5,0
CUST-00320,57,30703.45,18.9,780,0.562,0,48761.57,7.37,0,MORTGAGE,education,north,partner,12,0
CUST-00321,27,50712.76,8.5,602,0.156,1,14077.01,8.96,0,MORTGAGE,education,west,web,6,0
CUST-00322,25,124655.38,7.0,617,0.047,1,12938.57,6.24,0,MORTGAGE,education,west,mobile,2,0
CUST-00323,44,47155.88,7.4,592,0.477,1,37533.57,9.06,0,MORTGAGE,home_improvement,south,mobile,7,0
CUST-00324,32,47111.53,3.7,723,0.456,2,22220.42,7.59,0,RENT,medical,east,web,8,0
CUST-00325,49,56334.55,7.6,620,0.509,3,90000.0,8.99,0,MORTGAGE,education,north,web,9,0
CUST-00326,38,87272.98,20.0,645,0.487,1,21709.44,8.12,0,MORTGAGE,education,south,branch,4,0
CUST-00327,34,104305.46,2.1,680,0.454,0,27216.54,7.56,0,MORTGAGE,vehicle,east,mobile,4,0
CUST-00328,60,108177.98,2.1,697,0.079,0,10274.26,6.3,0,OWN,small_business,north,partner,9,0
CUST-00329,32,113031.8,1.5,755,0.315,0,8768.92,3.5,0,MORTGAGE,small_business,west,mobile,11,0
CUST-00330,40,219698.7,9.6,673,0.358,2,7610.48,8.6,0,MORTGAGE,vehicle,north,mobile,11,0
CUST-00331,45,74055.79,4.4,774,0.422,1,46997.58,6.36,0,OWN,home_improvement,west,branch,12,0
CUST-00332,26,100626.16,8.0,616,0.578,0,12470.55,6.96,1,RENT,small_business,west,web,7,0
CUST-00333,52,92569.45,11.3,663,0.374,0,11676.11,7.21,0,MORTGAGE,home_improvement,west,mobile,11,0
CUST-00334,55,190124.77,4.5,545,0.371,0,40887.4,8.38,0,MORTGAGE,home_improvement,north,web,8,0
CUST-00335,33,60152.63,2.0,528,0.433,1,6441.52,8.3,0,MORTGAGE,debt_consolidation,west,web,11,1
CUST-00336,30,143136.21,6.4,655,0.483,2,12545.6,9.42,1,OWN,medical,south,partner,1,0
CUST-00337,55,66289.97,9.0,685,0.262,1,4711.2,6.26,0,OWN,medical,north,web,3,0
CUST-00338,35,50902.17,10.8,664,0.308,0,21087.47,6.59,0,RENT,small_business,east,partner,3,0
CUST-00339,41,51814.91,8.1,633,0.178,1,12839.57,6.68,0,MORTGAGE,small_business,south,partner,4,0
CUST-00340,51,43010.55,8.4,598,0.091,2,24828.99,8.08,0,OWN,debt_consolidation,east,branch,1,1
CUST-00341,21,105926.85,3.0,706,0.639,1,90000.0,7.82,0,OWN,vehicle,west,mobile,6,0
CUST-00342,46,134964.57,1.9,820,0.457,0,33693.61,6.35,0,MORTGAGE,medical,north,mobile,4,0
CUST-00343,36,149139.33,1.8,595,0.262,2,9142.0,7.05,0,MORTGAGE,medical,north,web,11,0
CUST-00344,29,50496.63,2.3,684,0.389,0,23987.46,6.65,0,RENT,small_business,east,partner,11,0
CUST-00345,21,130646.91,3.0,837,0.21,0,90000.0,3.5,0,RENT,home_improvement,west,mobile,11,0
CUST-00346,42,55428.44,3.2,711,0.106,0,31296.85,4.97,0,MORTGAGE,vehicle,east,branch,1,0
CUST-00347,57,105995.05,13.4,683,0.18,1,37757.43,5.01,0,OWN,home_improvement,south,mobile,5,0
CUST-00348,35,85018.97,4.8,758,0.048,0,19861.32,4.1,0,MORTGAGE,medical,south,partner,4,0
CUST-00349,40,64552.71,7.9,716,0.296,0,8062.28,4.71,0,RENT,medical,south,web,11,0
CUST-00350,58,44091.83,4.0,782,0.828,0,11621.16,7.14,0,RENT,debt_consolidation,west,web,1,0
CUST-00351,40,62042.45,7.4,614,0.376,2,9713.71,10.06,0,MORTGAGE,debt_consolidation,east,web,12,0
CUST-00352,42,83384.1,1.5,485,0.284,0,25318.9,11.4,1,OWN,medical,north,web,1,0
CUST-00353,48,240000.0,1.3,623,0.07,0,25146.6,5.56,0,MORTGAGE,vehicle,west,branch,10,0
CUST-00354,21,68157.1,2.5,725,0.28,0,30379.68,5.11,0,RENT,vehicle,north,web,2,0
CUST-00355,44,41708.57,,742,0.12,2,15917.53,5.37,0,OTHER,medical,north,branch,3,0
CUST-00356,46,,4.9,695,0.542,2,19064.56,7.84,0,MORTGAGE,vehicle,east,web,1,0
CUST-00357,41,61891.99,1.7,740,0.676,0,8179.8,8.19,0,OWN,debt_consolidation,west,web,6,0
CUST-00358,29,72191.3,10.6,748,0.086,0,11158.09,3.51,0,RENT,debt_consolidation,east,web,2,0
CUST-00359,45,61861.92,1.6,540,0.248,0,14518.92,8.33,0,MORTGAGE,home_improvement,east,partner,12,1
CUST-00360,21,63957.9,3.0,777,0.459,2,39502.63,5.52,0,MORTGAGE,education,north,branch,6,0
CUST-00361,42,31471.64,4.8,707,0.245,0,8442.11,5.18,0,RENT,debt_consolidation,north,mobile,6,0
CUST-00362,28,38408.42,10.0,558,0.412,0,69581.2,9.92,0,OWN,home_improvement,west,web,4,0
CUST-00363,36,69852.15,8.9,616,0.239,2,11068.58,7.53,0,OWN,debt_consolidation,west,mobile,11,0
CUST-00364,39,29430.59,1.6,777,0.136,0,3419.32,3.5,0,MORTGAGE,debt_consolidation,east,partner,5,0
CUST-00365,52,90762.14,4.2,628,0.408,1,16536.54,9.15,0,MORTGAGE,medical,west,mobile,11,0
CUST-00366,40,95787.77,4.5,500,0.579,0,11776.28,11.72,0,OWN,education,east,web,5,1
CUST-00367,46,80351.74,3.2,654,0.194,1,15636.29,7.04,0,RENT,vehicle,south,partner,2,0
CUST-00368,51,42708.98,5.1,756,0.287,0,75507.37,5.19,1,RENT,debt_consolidation,east,branch,10,0
CUST-00369,52,62440.85,17.5,642,0.188,0,21674.47,4.22,0,OWN,education,south,branch,12,0
CUST-00370,25,44232.38,,644,0.419,0,18608.26,8.14,1,RENT,medical,north,web,11,0
CUST-00371,37,45076.08,4.2,599,0.039,0,7012.44,7.37,0,MORTGAGE,home_improvement,north,web,5,0
CUST-00372,41,124975.07,3.9,614,0.057,2,25298.78,6.15,0,MORTGAGE,vehicle,north,web,6,0
CUST-00373,63,112711.93,7.1,627,0.211,2,13792.65,7.01,0,MORTGAGE,debt_consolidation,south,branch,9,0
CUST-00374,29,39416.06,5.4,636,0.435,0,19274.15,7.61,0,RENT,debt_consolidation,west,branch,1,0
CUST-00375,58,,,638,0.226,0,5908.5,6.41,0,RENT,medical,north,branch,5,0
CUST-00376,51,25757.89,6.6,651,0.398,0,9588.87,9.61,0,RENT,medical,west,branch,11,0
CUST-00377,42,164537.77,5.7,739,0.73,1,6684.53,8.59,0,OTHER,vehicle,south,partner,8,0
CUST-00378,21,104325.73,3.0,598,0.324,0,10988.26,9.33,0,MORTGAGE,debt_consolidation,east,mobile,5,0
CUST-00379,32,34360.92,7.8,658,0.322,0,11139.73,5.24,0,MORTGAGE,debt_consolidation,west,mobile,11,0
CUST-00380,55,107165.76,2.9,731,0.459,0,40329.81,6.39,0,MORTGAGE,debt_consolidation,east,web,2,0
CUST-00381,44,173467.93,11.3,671,0.389,0,4644.54,6.61,0,RENT,small_business,south,web,6,0
CUST-00382,42,73305.27,21.0,667,0.22,0,20774.43,7.73,0,OWN,home_improvement,south,branch,6,0
CUST-00383,40,25957.66,11.8,742,0.344,0,27226.18,5.21,0,MORTGAGE,education,east,web,6,0
CUST-00384,47,124450.34,3.6,681,0.132,3,15294.53,5.58,0,MORTGAGE,debt_consolidation,west,web,3,0
CUST-00385,36,162213.38,7.5,673,0.365,1,25544.49,5.94,0,RENT,debt_consolidation,north,branch,12,0
CUST-00386,37,27497.66,8.5,663,0.144,0,6787.8,4.42,0,MORTGAGE,medical,west,branch,11,0
CUST-00387,52,91147.81,13.3,685,0.254,1,19717.36,5.38,0,MORTGAGE,education,south,mobile,10,0
CUST-00388,42,24481.4,10.3,693,0.361,1,15753.73,7.96,0,MORTGAGE,medical,south,web,8,0
CUST-00389,40,94373.97,7.4,603,0.232,3,12745.0,9.43,0,MORTGAGE,education,north,web,10,0
CUST-00390,56,164038.54,18.9,783,0.099,1,9701.91,3.5,0,RENT,vehicle,south,web,9,0
CUST-00391,47,30286.61,1.8,641,0.191,1,31002.59,7.19,0,RENT,vehicle,south,branch,4,0
CUST-00392,58,93568.97,,566,0.615,3,20340.66,10.57,0,OTHER,small_business,east,web,1,1
CUST-00393,42,58186.64,4.8,550,0.172,0,13685.17,8.02,0,RENT,vehicle,south,web,1,1
CUST-00394,36,143769.99,,783,0.618,1,24879.61,4.15,0,RENT,debt_consolidation,south,partner,8,0
CUST-00395,37,150256.13,5.1,657,0.374,1,22238.98,7.17,0,MORTGAGE,medical,south,partner,1,0
CUST-00396,38,38126.28,20.0,632,0.221,0,12260.05,6.25,0,MORTGAGE,debt_consolidation,north,web,12,0
CUST-00397,45,,4.9,677,0.605,0,27886.91,8.01,0,MORTGAGE,medical,west,web,11,0
CUST-00398,55,41076.33,5.1,725,0.367,2,90000.0,6.6,0,RENT,debt_consolidation,east,branch,12,0
CUST-00399,37,79917.74,3.1,621,0.487,3,26915.67,10.55,1,MORTGAGE,education,north,web,2,0
CUST-00400,69,96206.08,13.7,733,0.418,1,27377.88,6.4,0,MORTGAGE,vehicle,south,web,4,0
CUST-00401,51,52653.43,4.3,667,0.267,1,29687.13,7.63,0,RENT,vehicle,south,partner,12,0
CUST-00402,34,70691.06,16.0,677,0.26,0,9226.78,5.93,0,MORTGAGE,debt_consolidation,west,web,2,0
CUST-00403,43,42472.27,8.6,679,0.461,0,8984.43,6.44,0,RENT,debt_consolidation,north,mobile,6,0
CUST-00404,34,41924.64,16.0,673,0.701,0,25728.46,10.11,0,MORTGAGE,debt_consolidation,north,branch,9,0
CUST-00405,45,18000.0,7.2,621,0.166,1,19217.23,7.82,0,MORTGAGE,debt_consolidation,north,branch,7,0
CUST-00406,39,33132.51,8.2,537,0.454,0,45369.47,10.1,0,OTHER,education,west,web,9,1
CUST-00407,62,69535.58,7.6,571,0.398,0,18226.28,10.39,0,MORTGAGE,home_improvement,east,branch,10,0
CUST-00408,45,75525.17,12.5,694,0.133,1,7852.58,4.03,0,MORTGAGE,debt_consolidation,north,mobile,8,0
CUST-00409,45,57974.48,20.0,713,0.428,1,77700.21,6.32,0,RENT,debt_consolidation,west,mobile,4,0
CUST-00410,45,151554.08,9.3,544,0.575,1,13439.23,9.44,0,RENT,medical,south,mobile,2,1
CUST-00411,31,71328.76,13.0,620,0.05,0,18395.02,6.2,1,RENT,small_business,south,mobile,8,0
CUST-00412,49,82475.16,15.5,586,0.58,2,63379.57,9.13,0,MORTGAGE,debt_consolidation,west,branch,7,1
CUST-00413,41,29696.91,13.5,582,0.259,0,14236.96,7.53,0,OTHER,education,south,partner,6,0
CUST-00414,38,51111.51,16.9,705,0.157,1,7739.12,5.35,0,RENT,education,west,branch,11,0
CUST-00415,26,39329.25,2.1,617,0.144,1,20646.37,6.18,0,RENT,debt_consolidation,north,branch,8,0
CUST-00416,49,59597.05,13.2,778,0.362,0,10189.01,4.67,1,MORTGAGE,debt_consolidation,north,partner,12,0
CUST-00417,59,56997.6,2.6,673,0.438,2,14154.9,7.52,1,OTHER,small_business,north,mobile,9,0
CUST-00418,70,59825.21,14.5,624,0.782,0,49971.86,9.55,0,RENT,debt_consolidation,south,partner,11,1
CUST-00419,38,77040.75,12.3,610,0.15,0,24812.02,5.78,0,RENT,debt_consolidation,south,web,9,0
CUST-00420,44,64025.14,4.7,608,0.452,1,34474.93,8.48,0,RENT,debt_consolidation,south,branch,4,0
CUST-00421,54,117961.15,2.6,692,0.17,1,11698.6,6.95,0,OWN,debt_consolidation,south,partner,4,0
CUST-00422,51,69213.18,7.9,715,0.421,2,33017.53,8.12,1,MORTGAGE,home_improvement,south,branch,2,1
CUST-00423,51,33615.27,14.4,610,0.119,2,19313.32,6.82,0,OWN,education,west,mobile,12,0
CUST-00424,40,85978.86,16.7,770,0.144,1,25076.64,3.5,0,MORTGAGE,vehicle,south,mobile,7,0
CUST-00425,55,69828.15,4.7,661,0.448,1,20798.26,7.9,0,OTHER,home_improvement,north,branch,11,0
CUST-00426,49,40455.66,7.3,680,0.572,0,11996.68,7.93,0,MORTGAGE,debt_consolidation,north,partner,11,0
CUST-00427,61,41864.34,,605,0.161,0,20335.38,5.71,0,RENT,debt_consolidation,north,mobile,5,0
CUST-00428,38,33863.49,4.2,490,0.489,1,37310.58,12.47,0,MORTGAGE,debt_consolidation,north,partner,11,1
CUST-00429,48,28168.02,14.9,724,0.244,0,23218.23,6.28,0,MORTGAGE,medical,east,branch,7,0
CUST-00430,49,56182.02,11.6,666,0.177,0,24956.49,5.49,0,OWN,debt_consolidation,south,branch,1,0
CUST-00431,43,61349.48,3.4,599,0.139,0,8899.69,6.19,0,RENT,vehicle,south,mobile,7,0
CUST-00432,42,55942.45,10.1,681,0.221,2,43157.73,7.33,0,RENT,medical,east,web,9,0
CUST-00433,31,39157.13,8.2,604,,0,13764.38,9.12,1,RENT,debt_consolidation,west,mobile,3,0
CUST-00434,34,93029.46,2.3,648,0.133,0,10217.23,6.31,1,,debt_consolidation,north,mobile,11,0
CUST-00435,43,59704.63,3.0,638,0.066,0,10160.16,5.26,0,RENT,debt_consolidation,west,branch,2,0
CUST-00436,36,120657.23,15.9,813,0.582,0,31972.66,4.76,0,RENT,debt_consolidation,east,mobile,2,0
CUST-00437,38,29263.87,12.4,799,0.403,0,5656.96,3.79,0,MORTGAGE,vehicle,west,web,9,0
CUST-00438,40,46285.91,,623,,0,10235.67,8.17,0,MORTGAGE,vehicle,north,partner,1,0
CUST-00439,26,92029.22,8.0,648,0.414,1,21123.58,7.22,0,RENT,small_business,north,web,4,0
CUST-00440,35,171107.14,1.5,669,0.708,0,9133.8,10.18,1,MORTGAGE,debt_consolidation,south,branch,7,0
CUST-00441,44,49231.3,7.4,714,0.392,1,39941.47,6.47,0,RENT,medical,south,mobile,4,0
CUST-00442,39,48556.02,4.1,525,0.324,1,25542.2,8.88,0,RENT,debt_consolidation,west,mobile,4,1
CUST-00443,32,61317.66,5.7,718,0.363,1,14259.87,6.64,0,MORTGAGE,home_improvement,east,branch,1,0
CUST-00444,51,61491.4,9.6,684,0.057,1,17476.18,4.87,0,RENT,education,north,mobile,10,0
CUST-00445,35,48407.85,2.3,784,0.354,0,22002.29,6.4,0,MORTGAGE,vehicle,east,partner,10,0
CUST-00446,48,133231.15,5.5,665,0.298,1,15228.95,6.95,0,OWN,vehicle,east,branch,5,0
CUST-00447,49,170841.54,20.7,792,0.377,0,19889.26,3.88,0,RENT,home_improvement,south,web,10,0
CUST-00448,47,49042.28,4.1,608,0.391,0,18896.07,8.81,0,OWN,vehicle,east,web,11,0
CUST-00449,34,29780.56,3.5,682,0.34,1,13312.74,7.11,0,MORTGAGE,debt_consolidation,south,web,10,0
CUST-00450,21,,3.0,577,0.433,0,5822.29,8.93,0,RENT,debt_consolidation,north,web,11,0
CUST-00451,54,51182.44,7.2,603,0.258,1,9818.52,8.71,0,RENT,home_improvement,south,branch,8,0
CUST-00452,34,53713.51,4.1,694,0.6,1,47156.42,9.02,0,RENT,education,south,web,6,0
CUST-00453,31,71125.01,9.6,642,0.148,0,2586.37,7.53,1,MORTGAGE,debt_consolidation,west,mobile,10,0
CUST-00454,21,47271.82,1.8,629,0.326,0,33978.11,6.95,0,RENT,education,west,mobile,3,0
CUST-00455,32,,2.8,671,0.333,1,35814.32,6.4,0,RENT,education,west,partner,9,0
CUST-00456,39,63106.76,3.2,563,0.141,1,21448.37,6.59,0,OWN,education,east,partner,10,0
CUST-00457,46,37696.9,4.9,592,0.438,2,17958.27,8.79,0,RENT,vehicle,east,branch,8,0
CUST-00458,48,49670.97,2.8,800,0.372,0,26430.72,4.15,0,RENT,home_improvement,west,mobile,12,0
CUST-00459,35,41361.45,7.7,732,0.449,1,5499.1,6.15,0,RENT,vehicle,west,partner,7,0
CUST-00460,60,45911.91,11.3,782,0.22,0,12208.46,5.19,0,RENT,vehicle,south,partner,2,0
CUST-00461,21,34466.6,3.0,644,0.402,0,8306.32,8.45,1,MORTGAGE,vehicle,west,branch,12,0
CUST-00462,40,83378.92,6.5,657,0.153,1,26263.45,6.08,0,MORTGAGE,vehicle,west,mobile,9,0
CUST-00463,43,27613.56,4.1,584,0.354,0,28100.6,6.74,0,OTHER,home_improvement,east,branch,1,0
CUST-00464,37,48876.55,7.0,744,0.499,1,17078.06,4.65,0,OWN,debt_consolidation,north,web,12,0
CUST-00465,21,61960.64,2.4,601,0.313,1,13419.93,8.7,0,MORTGAGE,debt_consolidation,north,branch,1,1
CUST-00466,52,83276.17,10.3,701,0.359,1,15893.27,4.87,0,MORTGAGE,debt_consolidation,north,branch,8,0
CUST-00467,26,46558.08,4.0,803,0.313,0,32700.05,4.66,0,MORTGAGE,debt_consolidation,south,partner,12,0
CUST-00468,21,24408.23,2.2,721,0.445,1,12110.89,8.12,0,MORTGAGE,debt_consolidation,south,web,2,0
CUST-00469,53,42647.48,8.7,792,0.517,1,17172.39,5.4,0,RENT,medical,north,partner,3,0
CUST-00470,32,80143.09,11.1,746,0.208,0,34847.47,4.24,0,OTHER,home_improvement,north,web,5,0
CUST-00471,46,51573.04,8.5,632,0.486,1,16736.78,7.02,0,OTHER,debt_consolidation,south,mobile,12,0
CUST-00472,38,91429.85,12.3,646,0.269,0,11931.0,5.56,0,MORTGAGE,education,east,partner,7,0
CUST-00473,30,52257.23,5.5,603,0.221,0,30994.93,8.65,1,OWN,vehicle,west,partner,7,0
CUST-00474,32,73423.36,7.2,575,0.383,0,13633.13,7.88,0,MORTGAGE,debt_consolidation,east,web,10,0
CUST-00475,40,96269.24,15.3,717,0.302,1,17684.32,6.99,0,OWN,education,north,web,5,0
CUST-00476,60,43286.33,3.7,714,0.177,1,21735.85,4.6,0,MORTGAGE,debt_consolidation,east,branch,10,0
CUST-00477,39,86916.86,10.8,639,0.629,1,31669.89,7.73,0,RENT,home_improvement,north,web,7,0
CUST-00478,41,48492.42,7.5,740,0.194,0,6925.08,4.56,0,OWN,medical,south,branch,10,0
CUST-00479,46,69885.67,4.3,737,0.399,1,17760.75,6.21,0,OWN,debt_consolidation,south,branch,10,0
CUST-00480,32,58137.56,4.5,763,0.681,0,4407.28,6.61,0,OWN,debt_consolidation,east,partner,1,0
CUST-00481,39,31084.05,5.9,639,0.08,0,4815.91,6.45,0,OWN,home_improvement,north,web,2,0
CUST-00482,33,87028.71,15.0,594,0.6,1,43210.04,10.06,0,RENT,debt_consolidation,east,web,11,1
CUST-00483,35,82022.12,0.5,813,0.253,0,31942.15,4.36,0,RENT,debt_consolidation,north,partner,9,0
CUST-00484,38,44500.08,9.7,603,0.396,2,11328.9,10.76,0,MORTGAGE,education,west,partner,3,0
CUST-00485,62,95295.21,18.7,748,0.233,1,13443.68,5.73,0,MORTGAGE,medical,west,partner,10,0
CUST-00486,48,92026.43,7.4,677,0.212,0,26722.85,5.49,0,RENT,debt_consolidation,north,branch,9,0
CUST-00487,50,57146.58,11.4,709,0.315,0,25953.27,5.46,0,RENT,vehicle,north,mobile,10,0
CUST-00488,40,88364.53,16.3,678,0.471,0,12413.17,7.48,0,RENT,debt_consolidation,north,mobile,11,0
