Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
23,0,3,0,5.385071327708004,0,0,19,64,37,23,2
40,1,3,0,17.16021971939049,0,2,4,58,1,0,1
27,1,3,0,7.308405681961701,0,0,6,59,42,49,2
41,0,1,1,14.376096096862446,0,1,6,144,13,32,1
39,1,0,0,2.076640800068019,0,0,12,45,81,20,2
40,1,0,0,10.459163776200915,1,2,2,49,63,49,1
20,0,0,2,11.899365868120544,0,2,2,117,89,11,1
35,1,0,3,19.24705143564612,0,0,11,149,25,16,0
35,0,0,2,19.20150991284528,0,2,13,168,3,41,0
30,0,1,4,18.658772912163645,1,0,18,112,36,25,0
25,1,3,2,23.37684164003405,0,0,4,70,45,1,1
40,0,0,0,9.570108419194693,0,0,14,62,47,39,2
35,1,0,2,2.744297540557983,0,0,14,19,48,22,0
30,1,1,2,12.45368613779546,1,1,3,136,30,17,2
27,1,3,4,11.627164457955711,0,0,19,88,8,33,0
41,0,3,0,22.149635914995592,1,0,6,69,25,44,2
28,0,2,4,4.7128852084657,0,0,18,30,65,3,2
30,0,3,3,23.67775772455304,0,1,13,12,16,23,1
33,1,1,0,17.292627207851787,0,2,0,37,22,24,1
19,0,3,2,0.0247988681390589,0,2,10,178,23,7,0
44,1,1,0,14.408639534429724,0,2,12,123,64,9,0
46,0,2,4,14.193596238332464,1,0,0,85,92,38,1
48,0,3,0,16.83145841250213,0,1,5,139,20,29,2
37,1,0,4,12.581326138252864,0,0,3,66,65,35,1
25,1,0,1,3.6960907127411406,0,0,16,150,88,40,0
43,1,2,0,23.966359215731124,0,2,16,177,25,32,0
47,0,0,4,4.713169514343505,0,1,0,90,59,36,1
19,1,3,3,11.85495706917352,1,0,14,122,24,15,0
31,0,0,3,4.638307854106136,1,1,10,35,10,33,2
46,0,3,3,3.111699479050963,0,0,14,45,25,27,0
32,1,3,4,10.719200331367734,0,1,19,165,59,12,0
41,1,0,0,23.76535937043802,0,2,18,103,98,29,0
37,0,3,0,7.8875705091426385,0,1,14,126,54,13,0
24,1,2,2,20.54891187369676,1,2,13,16,96,25,1
22,1,0,1,5.971291674206155,0,0,4,88,61,24,2
39,0,3,3,0.8065319814862724,0,0,2,23,55,47,1
45,1,1,2,9.8016196158057,0,2,15,45,80,19,2
45,0,3,2,17.106598172390232,0,2,11,169,19,27,0
30,1,3,4,16.277766989498794,0,1,19,45,47,6,2
20,1,0,0,21.88511846866917,0,0,10,170,4,21,0
42,1,0,0,9.400619397397888,1,0,14,63,56,44,2
43,0,0,2,11.952123096795797,0,2,1,66,38,16,1
46,0,3,3,21.0286017894212,0,0,6,59,3,10,2
34,0,1,4,0.9293402960141224,0,0,3,141,20,35,2
30,0,1,1,1.7940800785025406,0,1,16,178,14,15,0
27,0,3,4,17.676640608944474,0,2,1,111,23,16,1
29,1,3,1,14.062917091328078,0,2,6,58,42,33,2
15,1,3,2,20.21516805629323,0,0,19,116,84,27,0
49,1,2,4,23.908932474576844,1,0,19,102,43,9,0
27,0,0,2,20.50212091586434,1,0,15,85,51,15,2
31,1,3,1,12.71957573060881,0,1,7,130,59,19,2
34,1,0,0,23.3350936419048,0,0,17,160,18,37,0
18,0,3,2,21.835784604565383,0,1,3,69,20,9,1
18,0,2,1,8.773589644457605,0,0,0,69,45,36,1
41,1,3,4,9.317036156441738,0,0,8,115,99,36,2
43,1,1,0,20.95363316555686,0,0,17,121,87,23,0
26,1,0,3,1.816681001138475,0,1,6,79,81,31,2
19,0,2,2,8.224438907671898,0,0,9,18,95,38,2
16,1,2,3,11.791726633995264,0,2,14,93,97,49,0
16,1,1,1,17.23018251367641,1,1,10,133,96,29,0
21,0,1,3,5.864914296151822,1,0,9,144,48,33,2
44,0,2,0,6.571071440860294,0,0,13,129,5,0,0
40,1,3,3,20.83651529888369,0,1,14,152,54,15,0
37,1,0,2,5.284429922627124,0,1,4,154,1,28,2
46,1,1,3,2.264223971255178,0,1,15,88,54,25,2
33,1,3,1,2.86294951476876,0,0,12,17,71,23,1
46,0,1,3,13.722951088861546,0,2,8,87,13,32,2
29,0,3,2,20.759037188562928,0,2,13,68,32,27,2
32,1,0,2,5.223589049133459,1,0,16,31,14,10,2
47,1,3,4,13.365163812043065,0,0,13,47,55,14,2
41,1,1,1,19.86930187884301,0,0,8,108,51,48,2
34,1,1,2,6.915303629440152,0,0,17,177,89,37,0
31,1,1,3,21.703791008824243,0,1,8,98,81,48,2
30,1,3,1,1.6764966145224909,0,2,12,67,86,8,2
49,0,2,0,23.336527110390605,0,0,5,67,39,10,2
35,1,1,3,3.554416392863579,0,0,6,135,75,25,2
34,1,2,4,2.836081178332509,0,0,5,86,10,12,2
40,0,0,3,3.40531484204302,0,0,1,99,28,31,1
45,0,1,4,6.5027157116663865,0,0,8,127,75,14,2
47,1,1,1,15.151468986926549,0,2,1,127,33,48,1
23,1,3,2,18.964324125931693,0,1,19,48,62,42,2
26,0,3,0,3.815473824938812,0,0,18,93,55,49,0
38,0,1,4,0.4262767452788276,0,0,8,116,37,1,2
38,0,3,0,5.513189552519024,0,1,2,62,45,4,1
18,1,3,0,22.440929962957973,0,0,3,31,84,49,1
28,1,3,3,2.771344674263826,1,0,18,70,5,32,1
32,1,3,3,8.207159892874763,0,2,17,121,98,49,0
32,1,1,3,20.16866373663885,0,2,7,67,27,32,2
46,1,3,3,23.20338416569273,0,2,14,152,13,33,0
46,1,1,1,20.199565740079255,0,2,6,131,39,10,2
42,1,0,2,21.7884854560011,0,0,1,19,90,49,1
25,1,1,2,6.925594525539466,0,2,14,175,64,15,0
33,0,3,4,10.164950227021668,0,2,4,85,86,41,2
18,1,0,1,18.89110026977687,0,0,11,136,14,10,0
34,1,0,1,19.697540579015183,0,0,14,104,82,13,0
23,0,3,3,11.742707724388527,0,0,8,51,53,24,2
47,0,1,2,18.577594950606468,0,0,19,159,47,6,0
25,0,2,3,1.2680772684475858,0,2,6,99,30,31,2
30,0,1,1,9.230601411513335,1,0,16,115,15,40,0
15,0,0,4,10.604341327616773,0,1,6,139,72,24,2
37,0,1,4,16.435960231780026,0,1,2,88,96,18,1
27,1,2,0,17.014377928347887,0,2,14,65,85,43,2
36,1,1,3,14.864911052348196,0,0,19,167,50,0,0
40,0,1,3,17.633973031991257,0,1,4,134,52,24,2
20,0,0,3,9.382503830481472,0,1,5,68,15,43,2
37,1,1,2,3.653565810605442,0,0,19,17,90,28,2
24,1,3,3,15.741509203038884,0,0,11,128,24,22,0
30,1,1,1,8.046521073664508,0,1,19,48,33,11,2
25,0,1,2,18.09643672422408,0,0,16,71,70,31,2
27,1,2,1,4.76035214665699,0,0,18,59,19,9,2
30,0,2,0,21.429301282376397,0,1,16,171,13,46,0
45,1,0,0,22.01368915595128,0,1,6,172,71,8,2
19,1,1,4,21.74581633019265,0,0,19,99,8,46,0
34,1,1,4,23.89642152087538,0,1,7,143,55,42,2
26,1,1,2,11.948002105250112,0,0,2,48,4,13,1
28,0,1,1,15.910797333777012,0,2,7,12,82,18,1
41,1,1,3,19.41161649974008,0,2,5,165,89,14,2
49,0,3,0,22.243799977586708,1,2,18,77,6,35,2
43,1,1,3,21.578059815112898,0,0,1,54,64,33,1
48,0,3,0,11.328395355262517,0,0,7,127,63,38,2
48,1,0,1,13.2433961200657,1,0,11,18,3,36,1
18,0,0,2,0.80140861083916,1,0,7,108,62,15,2
43,0,3,2,20.17131281313194,0,1,16,22,32,29,2
19,0,1,2,14.912156525125972,0,0,12,17,52,27,1
40,1,0,1,7.556227537935002,0,2,0,177,72,1,1
48,1,3,1,0.1155523261449742,1,1,7,125,7,40,2
18,1,1,4,5.498976354255023,0,0,19,142,22,35,0
18,0,2,2,12.183505201783202,0,2,17,114,12,48,0
21,1,3,4,6.277671168584638,0,1,4,12,28,34,1
19,1,1,1,5.177095778450815,1,2,19,156,41,41,2
20,1,3,4,14.499358592223956,0,2,14,105,44,24,0
28,1,3,3,20.77281978913368,0,0,5,79,82,19,2
36,1,3,1,0.4091156337638857,0,0,4,117,54,49,2
20,1,3,4,0.734907201592093,0,1,15,134,33,29,0
16,1,0,3,16.317811369333782,0,0,3,140,72,21,2
41,1,3,3,7.039698099380408,0,0,17,129,21,41,0
45,1,1,3,23.97058796004892,0,2,17,117,67,0,0
18,1,3,4,19.774020397098703,0,0,11,170,78,46,0
28,0,3,2,4.3946390322587074,0,1,16,67,15,29,2
17,1,3,2,12.910253073421366,0,1,8,47,57,34,2
46,1,1,2,18.377197611514465,1,2,2,146,2,21,1
44,1,3,2,4.328669070149676,0,0,6,172,13,44,2
23,1,2,3,23.13780450655876,0,0,12,61,60,19,2
21,1,3,2,9.354101858542052,0,1,7,53,64,37,2
49,1,1,4,22.390131443069144,0,0,9,122,76,23,2
19,0,3,4,16.562617364629897,0,0,0,92,50,26,1
35,1,3,0,12.135261820719435,0,0,19,42,27,20,2
24,1,0,0,19.539064223276394,0,0,0,139,82,48,1
36,1,2,4,8.148695115353654,0,2,8,135,4,25,2
45,1,3,3,16.09349206104769,1,0,3,135,16,38,2
30,1,1,1,7.328192249737354,0,0,19,97,40,20,0
34,1,2,2,16.790061370520466,1,2,11,96,87,24,2
36,1,1,2,19.30338106599372,0,0,7,153,54,40,2
30,0,2,4,3.5080334788189544,1,2,12,140,54,0,0
31,1,3,3,8.671149809346632,0,0,13,109,46,8,0
28,1,1,4,7.895526999274681,0,2,4,27,99,48,2
35,1,1,4,16.795356760237965,0,0,19,116,81,21,0
25,0,0,2,0.1892536188524038,0,1,8,104,58,28,2
48,1,1,3,23.731714001805344,0,0,18,137,78,39,0
41,1,1,0,16.567576195398214,0,0,5,147,62,39,2
33,1,3,3,21.781757273301835,0,0,3,93,1,28,1
34,1,0,4,20.9072783040961,0,0,15,35,45,41,2
25,0,1,4,6.751862683710868,0,1,5,53,16,37,1
36,1,3,4,16.380900570013594,0,0,12,37,55,32,2
39,1,3,4,5.5058153165628605,0,1,9,121,50,21,2
49,1,3,4,10.58458137495525,0,2,16,50,7,5,2
43,1,3,2,4.64042583430091,0,2,11,26,92,30,1
25,1,1,2,17.42511535275015,0,0,12,22,28,35,1
17,0,1,2,4.624436906760586,0,1,14,73,37,45,2
27,1,2,1,22.22806161472855,0,0,2,56,49,0,1
32,0,3,2,21.13393890208113,0,0,18,34,77,7,2
29,1,3,1,7.237289512197707,0,0,13,149,29,17,0
29,1,3,0,20.003174501585505,0,0,0,136,53,27,1
38,0,0,2,6.342970798747132,1,0,18,124,44,28,0
46,1,0,2,1.160646253668025,0,1,16,163,65,35,0
25,1,3,0,18.344594620885186,0,0,3,129,58,36,2
30,0,1,2,11.89713563064404,0,2,17,157,58,33,0
46,0,3,2,6.3357253646131975,0,0,2,43,76,46,1
30,1,3,2,23.38999652378721,0,0,11,22,39,3,1
42,1,0,2,3.1974390132862505,0,2,10,78,16,32,2
42,1,3,1,12.892006788440476,0,0,9,72,5,4,2
21,1,0,2,6.184426110766033,0,0,6,70,85,6,2
37,0,3,3,18.304607905051643,0,2,10,152,19,31,0
34,0,1,0,14.208670164366392,1,0,1,164,33,37,1
29,0,3,1,6.938814904664458,1,0,1,166,35,23,1
43,1,0,4,8.88088829552231,0,0,1,90,22,22,1
29,1,3,2,6.411648183171573,1,0,9,38,42,15,2
37,1,1,1,20.258158037057843,0,0,5,129,37,13,2
39,1,0,1,9.970634194477432,0,0,10,95,47,34,2
30,0,3,3,18.5297232022187,1,0,11,108,30,43,0
33,1,3,3,15.728589778570791,0,2,12,44,51,16,2
37,0,1,0,19.345787078091394,1,0,10,21,86,43,2
20,0,1,3,3.00507455639541,0,1,15,90,40,46,0
23,0,1,0,2.9238393842438253,0,0,13,173,42,29,0
39,1,3,2,0.4342575533756561,0,1,18,154,10,19,0
25,0,0,4,8.79214681384315,1,2,9,115,88,37,2
25,1,3,4,21.86614574390625,1,2,15,57,97,0,2
15,1,3,4,16.724149907229993,1,0,16,139,47,39,0
31,1,3,3,4.948477290366631,0,2,6,28,85,38,2
30,1,3,4,6.243594158671406,1,1,13,169,2,26,0
22,1,1,3,18.528482378795744,0,2,1,135,11,17,1
37,1,3,1,0.8009289612562682,0,2,18,85,22,29,0
34,0,0,2,2.8620199390700263,0,0,10,106,12,10,2
28,0,1,3,22.15004977404299,1,0,2,151,34,37,2
42,0,0,3,3.5874329369977964,0,0,0,93,88,15,1
40,0,3,4,6.14532004900325,0,0,9,46,24,18,2
38,1,3,3,22.574900105790626,0,0,9,32,78,9,1
33,1,0,0,22.27112947729345,0,0,11,179,85,34,0
31,1,0,1,18.546821648199185,0,0,15,66,10,44,2
32,1,1,3,2.762777150828144,0,1,6,122,91,48,2
30,0,2,0,0.6757343206133841,1,0,19,89,98,32,0
28,1,1,2,11.828881902586668,0,0,1,97,22,7,0
31,0,1,0,15.920496563276416,0,0,7,60,91,8,2
28,0,3,0,14.39022355982238,0,1,16,23,95,38,2
25,1,3,3,23.94482031864777,0,0,14,57,79,22,2
21,1,3,0,15.505082088195422,1,2,4,70,58,6,1
47,1,0,2,5.702404472773494,0,0,11,87,74,2,2
15,1,3,3,11.0774063697745,0,0,11,162,33,28,0
31,1,0,2,2.846170835575564,1,2,13,151,42,32,0
35,1,1,0,3.788689225474374,0,0,0,69,71,16,1
28,0,1,2,10.615576636391838,1,0,0,29,35,9,1
21,1,3,3,23.136175144126224,0,0,15,11,81,11,1
20,1,3,2,14.164485455082271,0,0,17,27,41,30,2
36,1,3,3,10.254854270205948,1,0,0,117,77,24,1
41,1,1,3,0.2348086969246425,0,0,5,98,70,20,2
34,1,3,4,16.092674101058446,0,2,14,105,6,36,0
18,1,3,2,5.178370883670764,0,0,14,116,23,15,0
29,0,1,3,11.61590222366438,0,1,18,127,29,49,0
47,0,0,1,18.00711618159844,0,0,8,60,29,45,0
39,1,0,2,19.343095889794142,0,2,3,74,80,30,2
37,0,3,4,0.8665533876618046,0,2,15,67,96,11,2
25,0,1,1,6.207352753839136,0,0,17,94,70,9,0
46,1,0,4,9.44173450447182,0,0,4,107,22,17,2
43,0,1,0,12.63566785751523,1,0,9,121,29,40,2
23,1,2,3,19.864728145085977,0,2,16,118,99,20,0
19,1,0,3,9.888356081543384,0,0,10,142,55,15,0
49,1,2,2,12.305291301953758,0,0,7,67,6,28,2
35,1,1,4,18.698375211490124,0,1,10,11,13,30,1
19,1,1,3,22.353834093880224,0,0,15,107,45,34,0
43,0,3,3,19.16506467932349,0,0,6,175,46,1,2
45,1,1,4,3.920875910414261,0,0,10,59,47,6,2
36,1,0,1,11.518542548704794,0,1,18,142,93,20,0
25,1,0,2,2.565243166438269,1,1,6,93,6,2,2
42,1,1,3,21.680301059907077,0,0,8,71,19,35,2
27,1,1,1,13.772085025013205,0,2,11,37,85,12,2
24,1,3,0,19.18928081679481,1,1,0,115,67,14,1
39,0,3,0,1.1426184950502971,0,0,3,34,36,17,0
48,1,3,2,0.3757210025800424,1,2,10,16,94,11,1
27,1,3,4,21.21738230132431,1,2,19,55,99,44,2
16,1,2,0,2.979035423449961,1,0,17,65,56,35,2
31,0,0,2,23.427601204996385,0,0,18,63,59,0,2
27,1,1,1,9.752362223795958,0,1,8,157,91,20,1
43,0,3,2,19.3505265688374,0,1,16,40,6,40,2
29,1,1,4,0.8439833783403703,0,0,14,144,91,32,0
16,0,3,1,8.617934296103519,0,0,8,87,99,47,2
30,0,2,2,15.47951170858791,0,2,17,176,74,41,0
35,1,1,4,14.461450105435144,0,0,7,150,32,4,2
18,0,3,0,3.0495655115624998,0,2,0,165,36,36,1
18,1,0,1,22.89230908334588,1,2,4,175,37,15,2
34,0,1,2,18.297955461787343,0,1,4,141,35,15,2
23,1,2,0,0.2662446836103944,0,0,1,42,41,33,1
32,1,1,1,7.2830937329287,0,0,0,155,36,24,1
26,1,3,1,17.475052083155532,0,0,19,128,6,19,0
24,0,2,3,9.86811181784594,0,1,2,75,57,49,1
48,1,1,3,5.105290941923469,1,2,6,139,93,1,2
47,1,0,2,23.56440396571275,0,2,15,60,36,1,2
26,1,3,2,16.44642623815062,1,0,18,131,8,26,0
49,1,3,4,11.58209728914981,0,2,18,41,81,4,2
28,0,3,4,12.665840760804766,1,1,0,172,92,14,1
23,1,0,1,2.3101260243651875,0,0,9,14,20,32,1
32,1,1,0,14.083358019017282,1,0,4,93,69,18,2
42,1,0,2,22.742854610469657,0,1,19,29,16,34,2
33,0,0,3,6.036186874798973,0,0,17,70,41,21,2
36,1,0,1,6.790456410983016,0,0,8,15,7,33,1
44,0,0,1,3.6166394334095537,0,1,8,108,83,4,2
44,0,1,1,21.20392715676831,0,0,8,93,27,0,2
29,1,3,4,15.034090110984309,0,2,2,164,68,40,2
16,0,2,1,15.566592469776989,0,0,15,19,26,29,1
22,1,3,2,18.02149217188682,1,2,17,87,85,0,0
46,0,3,0,10.509645107388202,0,1,4,62,38,20,1
36,0,2,4,15.103929993195097,0,0,7,40,58,29,2
40,0,1,3,9.614361849124236,0,0,15,13,32,0,1
44,1,3,4,7.728503786956708,0,2,2,155,54,26,2
44,0,2,4,17.463851897981247,0,1,18,49,17,30,2
32,0,0,4,7.811831548255538,0,0,1,123,18,19,1
44,1,3,2,17.13023914711249,0,0,0,140,90,29,1
40,1,1,2,22.04903907547045,0,1,8,162,89,43,0
28,0,1,2,10.755616112502285,0,0,18,158,72,4,0
30,0,3,3,14.581173724622545,0,2,5,132,9,41,2
32,1,3,2,11.362727272599352,0,0,3,138,26,21,2
45,0,3,0,16.42175489770993,0,0,1,33,65,0,0
25,0,1,4,4.298597874504604,0,0,8,143,96,18,2
49,1,0,3,13.726488189918095,0,2,9,101,92,48,2
31,1,2,0,5.928631798952534,0,1,15,139,3,11,0
40,1,1,0,23.86769900187573,0,0,5,85,19,28,1
45,0,2,1,1.6672901096358943,0,1,2,82,77,41,2
35,1,3,3,16.92598449181469,0,1,13,64,87,31,2
36,1,1,4,1.5767551528626358,0,0,5,156,12,28,2
43,1,1,2,2.1236840255268223,0,1,8,86,41,37,2
36,1,2,4,14.342024129383,0,2,10,126,26,45,2
36,0,0,0,20.469988155108645,0,2,7,54,96,33,2
27,1,2,3,19.85768842008601,1,0,5,177,86,37,2
29,0,0,4,0.6872775057846958,0,0,16,74,98,19,2
26,0,2,3,9.448690369708718,0,2,11,53,34,22,2
30,0,1,3,2.9410365806862906,1,0,4,159,41,24,2
26,1,3,0,18.58568526386209,0,0,12,163,2,19,2
30,0,3,2,14.536799592006762,0,0,18,131,12,47,0
31,0,0,2,18.84467899293668,0,2,14,102,74,9,0
21,1,3,0,15.873557744054938,0,1,3,160,26,12,2
18,1,3,4,16.396030093393627,0,0,5,10,45,27,1
43,1,3,0,18.00146942441258,1,0,6,71,9,18,2
17,1,3,0,17.190479699355194,1,1,9,73,7,30,2
33,0,3,1,2.272128529965737,1,0,4,54,85,30,2
27,1,1,3,19.351389897819352,0,0,12,74,86,34,2
35,1,0,2,10.004834987797503,0,1,2,54,96,49,2
38,0,3,3,21.17020983584261,0,2,3,21,1,13,1
23,0,0,2,12.933339999744144,0,0,11,60,15,25,2
23,1,1,1,4.494456910156066,0,0,18,26,63,45,2
24,1,3,1,17.550841051811616,0,2,3,160,53,3,2
38,1,2,4,11.72212231358461,1,0,3,69,60,34,1
41,1,3,4,18.61958826215416,0,1,8,131,38,11,0
41,1,0,4,4.388696338622275,1,2,15,92,85,39,0
44,1,1,2,15.013918505745323,0,0,7,118,4,6,2
47,0,3,0,15.02216211017808,0,1,15,116,18,48,0
34,1,1,4,15.295353926998043,0,2,16,102,57,2,0
46,1,1,1,12.11663767198648,0,2,3,150,53,36,2
30,1,3,2,0.4297899265277163,0,2,18,157,35,43,0
25,0,3,0,20.025119153130035,0,0,8,176,79,19,0
20,0,1,0,2.985728109317532,0,0,11,29,91,31,2
40,1,3,2,13.27114707896712,0,0,13,16,61,43,2
31,1,0,3,10.995037070556911,0,0,7,61,90,8,2
22,0,1,4,6.280627569768449,0,0,1,44,74,7,1
45,0,1,4,0.1690816936197663,0,2,6,17,8,38,1
43,1,3,4,2.495575600518996,0,2,17,15,98,11,1
33,0,3,2,22.508011328011587,0,0,10,78,16,0,2
31,1,3,3,14.832348080022172,0,0,2,177,81,27,2
48,0,3,1,17.60172622482895,1,0,9,57,52,10,2
43,1,3,3,23.96175557152292,1,1,17,19,20,6,1
42,0,2,2,0.2006797444004542,0,1,4,152,1,39,2
24,0,1,0,13.283206025351337,0,0,8,176,98,47,0
29,1,1,0,4.744323957584302,0,2,14,164,62,13,0
33,0,3,2,16.42115866395045,0,1,10,167,44,20,0
16,1,1,2,15.153955624053106,0,0,5,87,67,31,2
33,0,1,4,0.075158192045416,0,2,12,136,37,19,0
27,1,1,3,13.218899926729064,0,1,17,60,50,33,0
31,0,3,0,15.837799791490182,0,0,10,64,41,7,2
31,0,2,3,1.099859211050649,0,0,13,119,60,11,0
47,1,1,3,0.7455408686606502,0,0,15,73,50,43,2
26,1,3,3,16.98441504891865,0,0,7,172,20,23,2
42,0,0,0,17.978497213591332,0,0,10,50,18,0,2
28,1,1,1,8.49801392315241,0,2,0,43,72,46,1
21,0,3,4,22.38537390940504,0,2,2,120,71,42,2
17,1,3,2,18.3579867104511,0,2,7,116,18,22,2
29,1,3,3,18.2426400731122,0,2,17,14,85,46,2
40,1,3,0,5.491410080807492,0,0,10,26,81,43,2
19,1,3,0,21.991328660768485,0,0,18,45,26,7,2
30,0,3,4,1.7867719222136165,1,0,15,56,52,8,2
39,1,3,1,18.721584309131,0,0,14,159,51,32,0
25,0,0,2,22.842674384470115,1,0,12,51,49,25,1
17,1,3,0,9.42151715635035,0,0,12,86,91,43,2
16,0,1,3,1.5130468713549252,1,0,17,30,28,14,2
44,1,0,2,11.917467809302366,0,1,11,109,4,33,0
22,0,0,2,10.20628908855092,0,1,2,61,7,16,1
20,1,0,0,21.24606404049292,0,1,13,62,38,0,2
34,1,1,0,5.38542422042822,0,1,19,65,2,0,2
30,0,0,4,14.497336669549837,0,2,7,53,59,34,2
46,0,0,0,12.341688804577949,0,0,7,169,82,18,2
21,0,1,2,11.60174227732156,0,1,18,174,59,27,0
45,0,1,3,3.1395091539937656,0,0,19,27,39,2,2
31,1,2,2,23.23917260053308,1,2,17,169,26,16,0
29,0,1,3,23.295852923408688,0,2,3,61,98,21,1
15,1,3,1,14.466064162212644,1,0,18,153,4,34,0
33,1,1,1,16.72482334194378,0,1,18,98,25,8,0
28,0,1,1,12.41082330612183,0,0,2,64,27,5,1
34,0,1,0,21.53978424455183,0,0,8,57,49,19,2
27,1,1,0,10.033896116143485,0,2,11,57,99,28,1
44,1,0,0,5.380363708506277,0,1,8,48,89,14,2
24,1,3,3,6.551366225641327,1,0,1,46,23,49,1
38,1,1,1,5.04859281819135,0,0,17,135,18,34,0
18,0,1,1,19.15819549622304,0,2,9,170,53,13,0
15,1,0,2,18.826803118727057,0,1,7,157,65,12,2
45,1,1,3,2.1985080147332914,0,1,3,72,51,29,1
49,0,3,1,17.748421555823672,0,0,10,34,71,39,2
37,1,1,4,3.190590112013191,0,1,17,137,73,19,0
29,1,1,3,7.742599079893927,0,2,14,16,44,22,1
31,1,3,2,11.179362875017176,0,2,4,126,63,21,2
18,0,0,1,19.759802632879648,0,0,8,119,5,24,2
45,0,0,1,2.9470489051766515,0,0,18,103,74,14,0
24,1,1,1,16.249791933197056,0,2,10,149,80,41,0
16,1,2,4,19.37413430088018,0,1,4,110,87,7,2
39,1,3,1,1.406671631141859,0,0,15,139,20,28,0
21,0,3,4,20.39761361983389,1,1,6,75,25,3,2
23,1,1,1,0.4366419027262687,0,2,5,47,99,2,1
38,1,3,3,14.552867410853716,0,2,6,120,67,31,2
28,0,1,4,2.9925137827374995,0,2,1,67,7,0,1
45,1,1,1,4.506435804957817,0,2,10,41,56,20,2
39,1,0,3,16.011566990761345,0,0,6,61,63,32,2
34,1,3,2,23.681235351460455,1,2,17,88,80,13,0
37,0,0,4,1.7155986386661572,0,0,13,118,31,14,0
38,0,1,3,22.14655064635263,0,0,4,66,20,23,1
48,1,0,4,3.699193839126256,0,0,7,178,65,23,2
43,1,2,0,1.4933400457871118,0,2,6,92,33,1,2
38,0,3,2,22.92239890083355,0,2,10,123,24,41,2
26,1,0,0,21.93159225046548,0,2,18,24,21,5,2
29,1,2,4,23.310393905828786,0,0,16,154,14,25,0
17,0,3,3,11.174222931271697,0,0,0,140,71,11,1
43,1,1,2,10.731763111639085,0,0,5,131,89,7,2
27,1,1,4,2.923190900161302,0,0,11,101,86,0,2
31,1,0,4,19.256233090507187,1,0,12,20,14,44,1
35,1,3,0,14.550057422773929,1,2,11,71,14,8,2
31,0,0,4,21.204777784207774,0,0,12,134,40,36,0
30,1,3,1,20.103827510258903,0,0,13,70,90,48,2
48,1,3,2,8.961052320701913,0,0,3,148,88,24,2
34,1,3,0,20.372526867772923,0,2,18,106,9,29,0
20,1,3,1,11.298586456180654,0,0,10,116,34,38,2
24,1,3,0,20.541631375573733,0,2,18,138,23,14,0
21,1,0,3,17.657356870901104,0,0,3,48,96,19,1
15,1,3,2,8.081493600506345,0,1,19,159,33,46,0
19,0,1,4,14.394318888589147,0,1,15,64,24,1,2
27,0,3,4,2.274770009617508,0,1,3,175,67,43,2
15,0,1,0,13.958859426778115,1,1,5,135,92,11,2
43,0,1,2,2.681693767363432,0,2,0,152,29,33,1
33,0,3,2,21.259034703847536,0,2,15,129,53,38,0
41,0,3,3,10.604760057031651,1,0,15,115,72,12,0
29,1,1,4,17.17729978060973,0,0,13,51,31,21,2
17,1,0,4,20.340731702826787,0,0,13,106,70,29,0
20,1,1,3,15.872753831857166,0,1,7,41,82,21,2
34,1,1,2,14.557734103752583,0,2,17,124,22,39,0
46,1,3,1,15.276091403251389,1,2,14,47,87,41,2
44,1,3,0,20.84721823462284,0,0,7,175,65,3,2
47,1,0,3,11.326487746705329,0,2,10,31,80,37,2
44,0,1,3,12.658150674330503,0,1,11,157,83,17,0
41,0,3,2,4.548191460073883,1,2,13,62,61,35,2
44,1,0,2,8.512384958278876,0,0,2,126,70,38,2
24,0,0,0,5.088643252696737,1,0,1,169,11,47,1
26,1,1,0,16.84981744206547,0,1,3,25,49,23,1
31,1,1,3,18.24920212288793,0,2,7,27,38,32,2
33,1,3,2,3.8897465685894073,0,2,3,72,29,9,1
27,1,1,0,8.644756046658085,1,0,9,85,12,13,2
28,1,3,3,23.65546040349116,0,0,19,133,83,28,0
18,0,3,4,2.14117062988999,0,2,10,106,91,34,2
25,0,1,4,22.806631999808587,0,1,10,11,50,12,1
17,1,3,3,14.426846834916825,0,0,0,69,2,48,1
24,0,0,1,23.64531880374981,0,2,19,22,98,22,0
30,1,1,2,8.769203541279381,0,2,2,59,12,48,1
34,0,1,1,4.404636093257048,0,0,10,166,10,35,0
37,0,0,0,1.467777281047019,0,0,12,168,46,18,0
44,0,0,0,15.416248043340076,0,1,3,73,98,41,2
39,0,0,2,12.794811012321434,0,0,16,70,80,47,2
35,1,3,2,12.894300168251377,0,0,12,51,67,5,2
26,1,2,4,9.494749101586198,1,0,8,37,35,40,2
47,0,3,4,10.743951168244855,0,0,12,156,9,36,0
34,1,3,3,18.11610276938628,1,0,19,42,55,37,2
38,1,2,2,7.449334280116967,0,2,4,93,70,28,2
23,1,1,4,16.14435214490158,0,0,19,92,1,33,0
30,1,1,3,1.6130798828570754,0,2,6,26,28,46,1
27,0,1,2,9.146579916161972,1,2,19,51,29,24,2
49,1,0,3,22.805475799785945,0,1,18,63,13,38,2
31,1,1,1,21.001796530376605,0,2,8,92,99,25,2
19,1,1,2,20.142299699462534,0,1,9,12,4,8,1
26,1,3,2,5.68132035476892,1,2,17,146,80,2,0
